consumer_segment,name_dob_verified,age,phone_number_verified,phone_number_tenure_months,email_verified,email_tenure_months,education_level,education_score,identity_matching,employment_type,employment_tenure_months,employment_changes_last_5yr,employment_history_score,monthly_income,income_cv,income_trend,monthly_income_stability,income_source_verified,income_source_type,income_source_verification,p2p_upi_transaction_count,p2p_upi_regularity_score,regular_p2p_upi_transactions,avg_account_balance,account_balance_trend,total_monthly_outflow,monthly_outflow_burden,survivability_months,income_retention_ratio,expense_rigidity,inflow_consistency_cv,inflow_time_consistency,monthly_upi_amount,total_emi,emi_to_monthly_upi_amount,total_financial_assets,liquid_assets,investments,has_insurance,insurance_count,insurance_coverage,emi_to_income_ratio,monthly_rent,rent_to_income_ratio,monthly_utility,utility_to_income_ratio,insurance_payment_ontime_ratio,insurance_payment_discipline,spending_personality,spending_personality_score,impulse_purchase_ratio,budget_adherence,spending_discipline_index,bill_payment_ontime_ratio,bill_payment_delays_count,bill_payment_discipline,late_night_transaction_ratio,late_night_payment_behaviour,utility_payment_ontime_ratio,utility_payment_consistency,risk_appetite,risk_appetite_score,location_type,pin_code_risk_score,statement_tampering_detected,transaction_pattern_anomaly,bank_statement_manipulation,digital_footprint_age_days,cross_platform_consistency,device_fingerprint_changes,synthetic_id_risk,default_90dpd,default_probability_true,application_date
average_consumer,1,34,1,31.600382366735204,1,54.81370562840817,undergraduate,0.8,0.6564646993414489,salaried_private,51.406021038052494,2.0,0.7391798602459736,23137.03521003201,0.23538118765187993,0.17927480535154205,0.7905614724473732,0.0,freelance,0.0,30.0,0.7091339255519495,0.7091339255519495,26927.569275427773,0.06229338581613156,15802.512070791736,0.6829668953023378,1.7038977889728493,0.3170331046976622,0.42824017662318326,0.19983597752038054,0.5775704806838117,30795.550941648056,7564.726286134728,0.24563550315968943,689315.3664126452,198039.98286326736,468227.886468359,1.0,1.0,0.3784823246645789,0.32693900832404615,6055.873546974675,0.26172808071227316,1628.760092210866,0.07039318928448518,0.8413435473482782,0.8413435473482782,balanced_spender,0.75,0.24390060268543623,0.3408181278400788,0.5069306356298728,0.6586129007386748,2.0,0.6586129007386748,0.16737066007901746,0.6009540096270385,0.5819557482610479,0.5819557482610479,very_low,0.9,tier_1,0.8,0.0,0.1714252823227596,0.0857126411613798,1515.180944351091,1.0,5.0,0.07856283638826293,0,0.005507231897185134,2023-06-07
average_consumer,0,26,1,37.0104764990087,1,46.04837023528219,high_school,0.5,0.41287954302918944,salaried_private,39.76705920971057,2.0,0.5082486488158604,22448.899460917688,0.2531254446199285,0.0071252490496765825,0.45290094207764153,1.0,salary,0.6872706670058548,28.0,1.0,1.0,42850.57220133873,0.07319736236019603,18010.10472317929,0.8022354289172878,2.3791195964894047,0.19776457108271217,0.725220212988227,0.40814732786065355,0.6356531979912191,31548.581113649605,3247.180040330883,0.10292307934719373,278041.3738264284,140499.1499598236,132150.56200110665,0.0,0.0,0.0,0.14464118407228482,4930.485193210665,0.21962170484522608,2966.5122952862175,0.1321392240731645,0.5,0.5,balanced_spender,0.75,0.2600525079724776,0.617337278006117,0.6663813636146791,0.4817174631411695,2.0,0.4817174631411695,0.11773643787801616,0.7742322228262457,0.6228535756287927,0.6228535756287927,moderate,0.6,tier_1,0.8,0.0,0.2560691724831806,0.1280345862415903,1118.136046837835,0.8639809029893714,3.0,0.11490271108583339,0,0.10531360969067347,2023-08-24
good_consumer,1,49,1,39.70211590867163,1,69.4010496867621,undergraduate,0.8,0.5789487758998945,salaried_private,51.28833731961552,2.0,0.7145215162927158,68122.93428703453,0.2663161217256992,0.16793006172402086,0.6021766413949368,0.0,business,0.0,36.0,1.0,1.0,131587.70930273563,0.09200871658437092,52366.196957555025,0.7686901454768366,2.512788863024135,0.23130985452316344,0.7633639048588723,0.2564361194752045,0.8951986271047152,39671.15206197504,22015.153146909837,0.5549271214860794,1398735.1751423662,614146.6414390482,503315.1042643161,1.0,2.0,0.6124253096056559,0.3231632667331106,17943.920316757954,0.263401115988879,7781.905004419842,0.11423158521102779,0.8379867536769288,0.8379867536769288,planned_spender,0.85,0.14677806074556815,0.699367989478963,0.7609095693891506,0.5476976097513843,1.0,0.5476976097513843,0.1391505884087587,0.6626075559815878,0.9616115770078171,0.9616115770078171,moderate,0.6,metro,0.9,0.0,0.5222512671184338,0.2611256335592169,1268.246911800382,0.9241849531489187,1.0,0.06754554495801401,0,0.010054354042534705,2024-12-14
average_consumer,1,39,1,29.627597696982058,1,57.931533495126544,undergraduate,0.8,0.38275271635485897,business_owner,60.90461267941693,2.0,0.5575398279633447,31774.806692200546,0.536858012819339,0.01791215957531253,0.7608412364771695,1.0,investments,0.6506139737520275,27.0,0.8731322122475044,0.8731322122475044,32816.224149822505,0.11082230436481558,30636.983601621825,0.9641606867259094,1.0710960804902765,0.03583931327409062,0.5190488604668954,0.3261045012671626,0.6322639729984346,34889.32128717026,9095.061199622136,0.26067576520043506,112272.27356759564,34186.19778629397,39179.01790065641,1.0,3.0,0.9439614345289954,0.2862259733552112,0.0,0.0,3370.202684092429,0.10606190793952854,0.7980776330358489,0.7980776330358489,balanced_spender,0.75,0.30620063994572183,0.5188832150169214,0.5888496730318642,0.5733786867814148,3.0,0.5733786867814148,0.20757745583671264,0.533753734259468,0.6395603076615437,0.6395603076615437,moderate,0.6,tier_3,0.4,0.0,0.3260916495682279,0.16304582478411395,2367.1437865131115,0.8628692486992283,4.0,0.12994013185866982,0,0.0746916423851167,2023-07-18
high_risk_consumer,1,34,0,,0,,0,,0.12604234566395248,0,,,0.14875331433913533,30636.83633541516,,,,,,,,,,0.0,,0.0,,0.0,0.6338211605791885,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.532554314421905,,0.5247611993419796,,0.6100187261932802,,0.561176954088822,,0.6978325848038102,,,,,,0.28545235602870034,,0.0,,0.0,,0.3086194578887839,,0.522738205014239,,,0.7800966103694134,,,,0.7225676767123369,1,0.45775898876212423,2023-06-01
perfect_consumer,1,42,1,48.80314247993506,1,46.85675324467634,undergraduate,0.8,0.8050452706095199,salaried_government,65.41019347799357,2.0,0.9257477706015484,134964.73906774115,0.07717992266985432,0.2107795026417886,0.8435255163179509,1.0,business,0.7424869500461162,35.0,1.0,1.0,346728.35961995076,0.10069604012537645,79119.86706455532,0.5862218634971056,4.38226187962592,0.4137781365028944,0.7307947161074049,0.30655922463716345,0.8179964568311991,144190.26001328885,1075.7906833167178,0.007460859161765919,5564154.723073733,2755856.628584593,2244635.074924644,0.0,0.0,0.0,0.007970842754224935,0.0,0.0,15097.716039100893,0.11186332282093564,0.5,0.5,conservative_spender,0.9,0.10018640023328523,0.9787324802754599,0.9471649280719618,0.9098032804846596,1.0,0.9098032804846596,0.07191448990310953,1.0,0.8273415788841597,0.8273415788841597,moderate,0.6,tier_1,0.8,0.0,0.16487986719277448,0.08243993359638724,962.7012067708177,0.8285862371496071,3.0,0.10178849686090241,0,0.005,2024-03-04
high_risk_consumer,1,39,1,1.0,1,27.724671005464018,diploma,0.6,0.04342625682234047,salaried_private,36.797604324981805,5.0,0.10448205643065947,14120.972882792794,0.4091205396882486,0.13658456477421743,0.25407405844848313,0.0,salary,0.016614061307833064,20.0,0.6874586734050624,0.6874586734050624,9404.489839448928,0.010727949557738748,13403.921068423253,0.9491535764634936,0.7015699526647885,0.05084642353650637,0.4988335721081528,0.4436144015384763,0.5913148756969444,11789.265500711053,3327.1871761757757,0.282197816153938,157443.15795843434,35394.78849069504,84387.05428848825,1.0,3.0,0.9326998079550032,0.23560356642731234,0.0,0.0,1989.8431730743257,0.14090404999282294,0.25867329060056754,0.25867329060056754,value_hunter,0.7,0.41256671562616554,0.37682903030099174,0.4610707319301288,0.23919872460788863,5.0,0.23919872460788863,0.3034373691077412,0.31074056866968447,0.15023509780319527,0.15023509780319527,moderate,0.6,tier_1,0.8,1.0,0.5812472275555942,0.7906236137777971,949.3939873081072,0.5572211193347266,5.0,0.41439725135231037,0,0.5,2024-06-13
average_consumer,0,27,1,,1,,0,0.9613567042246942,,0,,,0.6803762350610221,53444.97482799183,,,0.7276965171645308,,,,,,,0.0,,0.0,,0.0,0.3928990379804116,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.48407730830973883,,0.5794331991836281,,0.4254136018311348,,0.4852485434385064,,0.33006864956769977,,,,,,0.7527285949240733,,0.0,,0.0,,0.6145029260675188,,0.37222412956037654,,,,,,,,0,0.07501486398231029,2023-06-01
struggling_consumer,1,18,1,37.21272010326821,1,36.31908214533565,diploma,0.6,0.4722353299241077,student,46.45783107383748,3.0,0.26707989402782073,19933.577290432462,0.29595293457018584,-0.004834509367513284,0.4608404496845147,1.0,freelance,0.4510996451468499,19.0,0.8203472026154639,0.8203472026154639,18952.082858990838,0.1224762841465742,14585.584692371529,0.7316726349332642,1.2992817207514225,0.2683273650667358,0.7261850043493469,0.4680231606448285,0.5432405075377356,29573.42195664912,5178.802778835696,0.17511087068504352,59465.05957784316,23225.76155329738,28644.74123888747,1.0,3.0,0.8429940907875533,0.25978994705452046,0.0,0.0,1188.1462955110849,0.05960228191451704,0.4568104578297463,0.4568104578297463,conservative_spender,0.9,0.27798516309529814,0.6006821861304693,0.6492152464401624,0.42556614633824463,3.0,0.42556614633824463,0.16775003734355934,0.7126946425660616,0.3385895095621583,0.3385895095621583,low,0.8,metro,0.9,1.0,0.23896761145755352,0.6194838057287768,1489.222822212931,0.8476154356766576,5.0,0.19470257858684892,0,0.26837236560403893,2023-03-12
perfect_consumer,1,25,1,44.78587680234719,1,94.70364163412056,undergraduate,0.8,0.7805901102092082,salaried_private,59.343994568968384,1.0,0.9466496537296498,127231.83917356393,0.32451781464818363,0.04794803418438973,0.9455422958636315,1.0,business,1.0,37.0,1.0,1.0,113646.47418896493,0.02117482542807099,96637.26262007265,0.7595308196199685,1.1759987308107867,0.2404691803800315,0.7888803850721171,0.04693712321027471,1.0,145533.78334724967,38042.911093374714,0.26140081579400415,1275050.757308638,547384.171141687,405734.1563911983,1.0,3.0,0.9923608862302291,0.29900229642347836,29757.413324850488,0.23388154754809085,13190.018891861057,0.10366835305677624,0.8911924195677834,0.8911924195677834,conservative_spender,0.9,0.1071700934462782,0.9202178186305457,0.9092626537998162,0.8394077796003281,2.0,0.8394077796003281,0.16882774881068938,0.617663856360359,0.7641231521588692,0.7641231521588692,moderate,0.6,tier_1,0.8,0.0,0.14075506286280706,0.07037753143140353,1717.088516647959,1.0,1.0,0.015805317378670435,0,0.005,2024-10-23
high_risk_consumer,1,21,1,25.764777841968833,1,9.396430500101875,diploma,0.6,0.18111651316428318,salaried_private,16.974072147327366,5.0,0.2582273669707208,16165.316128983188,0.43336810618324867,0.03593980535837424,0.05777763330356328,1.0,business,0.26074920795308937,22.0,0.817610736343236,0.817610736343236,17953.195442397453,0.019081655125216677,10000.0,0.6185701133279131,1.7951400302367215,0.3814298866720869,0.7912103463979101,0.44022138047895576,0.74635135511789,9970.966093518495,6437.771738069579,0.6455870063832202,70874.14320915454,35312.727319510144,36608.73060080089,0.0,0.0,0.06102171488779778,0.39822131935969357,0.0,0.0,1824.6598207431846,0.11286800321020013,0.5,0.5,conservative_spender,0.9,0.4149885698671373,0.6173917213678042,0.6044396048738276,0.33164016502630184,7.0,0.33164016502630184,0.3507405917509112,0.27307982933271846,0.43146790914947,0.43146790914947,moderate,0.6,metro,0.9,1.0,0.525798204134006,0.7628991020670031,1833.5786700698832,0.7789985700204184,6.0,0.2957017697536835,1,0.5,2023-08-20
high_risk_consumer,0,45,1,3.7273281955453363,1,36.395832814412096,phd,1.0,0.19943810084683056,student,30.339804015740263,6.0,0.3061745594058996,15178.34714202538,0.4028428854078639,0.06117954862137426,0.29342284142241515,0.0,salary,0.012438476690771421,25.0,0.9938267835087236,0.9938267835087236,5000.0,0.006136616262034145,14655.931208474349,0.9655178889675756,0.34113553027451604,0.03448211103242438,0.40682107620029734,0.5835876362553555,0.39167306974990096,15169.173336430888,5920.056150229048,0.3902431448170829,38433.75360783712,15406.217726766281,18333.472607744236,0.0,0.0,0.08613490221249573,0.3900072970753033,5178.4054203772785,0.34114809892188314,2068.1991081188753,0.13625086038073936,0.5,0.5,impulsive_spender,0.4,0.5146625320759356,0.26516397321602214,0.353233371099239,0.20679323371526892,6.0,0.20679323371526892,0.3156672982270218,0.36926687977393224,0.09802850043467867,0.09802850043467867,moderate,0.6,tier_2,0.6,1.0,0.4739682458608886,0.7369841229304444,671.4142039781726,0.7567066611402842,5.0,0.30299599597271915,0,0.5,2023-05-22
perfect_consumer,1,37,1,82.02878700443335,1,91.93827974448885,high_school,0.5,1.0,salaried_government,62.313931644003276,4.0,0.7411981592057203,72864.28055034627,0.09094436958530877,0.04737810056893753,0.934886123988735,1.0,salary,0.6606017565980296,40.0,1.0,1.0,94969.59879710681,0.08839065509930431,50353.64679586873,0.6910512992683376,1.886014595278592,0.30894870073166236,0.5142069632367413,0.23938874662575346,0.620676948595659,42861.27090695612,3590.5310319314485,0.08376903407021165,3211521.4169093645,1553821.05056581,1228264.2453492964,1.0,1.0,0.28902002727308346,0.04927629461950086,15863.472096314423,0.21770961391349553,4382.469312512446,0.06014482177810841,0.8605592063548874,0.8605592063548874,conservative_spender,0.9,0.07154286103625684,0.8876544820042558,0.9039755447880506,0.7695006387041384,2.0,0.7695006387041384,0.14592500964931432,0.6935533636252558,0.9861315772877074,0.9861315772877074,high,0.4,tier_3,0.4,0.0,0.2522395144256421,0.12611975721282104,1053.60634970921,0.7304552967424291,2.0,0.12127839696406068,0,0.005,2024-09-01
struggling_consumer,1,52,1,39.3387665426889,1,38.36237203937777,postgraduate,0.9,0.3175144960581906,business_owner,52.9565721734167,4.0,0.1808158055226848,29529.234302260098,0.49714233508678984,0.06895760739888673,0.32694356822907994,0.0,investments,0.03252594982295819,22.0,0.698658344232509,0.698658344232509,37250.004228048034,-0.0036503005063154015,24331.913983925853,0.8239661675174589,1.530848473497877,0.17603383248254112,0.4730901178716497,0.42159181906015286,0.597688060190474,24507.198039937044,10291.347106741145,0.41991447473906496,366176.75717696664,212903.48714290897,136905.37935156576,0.0,0.0,0.0,0.34850204713592453,8516.910325000028,0.28841323227659543,3088.2559395415265,0.1045794594086633,0.5,0.5,balanced_spender,0.75,0.3300095211841071,0.26730843584345676,0.42838125303243124,0.5610594580970096,4.0,0.5610594580970096,0.2548831792424499,0.49057324510434724,0.4326824190547069,0.4326824190547069,moderate,0.6,tier_1,0.8,1.0,0.6172610939639371,0.8086305469819686,1025.3035100199,0.4987349324349383,2.0,0.2907523816531547,0,0.3507638880378592,2024-08-14
perfect_consumer,1,37,0,,1,,0,,0.9847504944877556,0,,,0.9149622636500557,150640.55071868916,,,0.9248166901394164,,,,,,,0.0,,0.0,,0.0,0.6230279756032897,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5447953708047085,,0.4724985456028753,,0.3593603730243231,,0.30673157228459474,,0.343557955770474,,,0.86848296236531,,,0.996507638632191,,0.0,,0.0,,0.3312965001925074,,0.4482422421874874,,,,,,,,0,0.019470417239004566,2023-06-01
average_consumer,1,24,1,38.285059090311485,1,51.81322770143825,diploma,0.6,0.558179308679607,salaried_government,37.50511754072383,3.0,0.27730778238380316,20348.61619724302,0.2841294871147503,0.15193998258938562,0.7177679215891538,0.0,salary,0.23226092252627661,28.0,0.8743111367027698,0.8743111367027698,16920.778722844123,0.10147976204544362,16396.853425149486,0.8057573797077776,1.03188986290685,0.1942426202922224,0.7707806385819214,0.2705913712212337,0.7230336366108484,15038.358763122917,7461.815930040418,0.49615253200402903,77108.98215297631,31164.510843887754,50850.991233941924,0.0,0.0,0.0,0.3666809171099428,5903.2642603913,0.29009216700564006,1957.4027255676042,0.09618868024807242,0.5,0.5,impulsive_spender,0.4,0.22124425644748358,0.7296726216054467,0.7493058703842745,0.6891255885360517,2.0,0.6891255885360517,0.14282178220375918,0.5158732129444992,0.6793026484059634,0.6793026484059634,moderate,0.6,tier_1,0.8,0.0,0.22900118148191673,0.11450059074095836,1474.241307519133,0.830462577663781,3.0,0.1220950230453687,0,0.0818902352709164,2024-11-29
average_consumer,1,45,1,52.17421954112959,1,58.740496962778394,undergraduate,0.8,0.52150487004453,salaried_private,76.52076862845803,2.0,0.48688444686900206,28226.456070460103,0.22117493406202252,0.04812131565594263,0.7569154964971543,0.0,business,0.03999965529436064,28.0,0.8529609672438648,0.8529609672438648,36250.18669976387,0.07939204635722868,24079.994495686944,0.8530699484778064,1.5053442542107847,0.14693005152219363,0.5497119966075726,0.34240907919803776,0.7958342548925055,20475.5309259404,7821.182665136315,0.3819583841337188,526656.6208600359,114336.01618490415,293254.4451779143,1.0,3.0,0.9167031532479701,0.2770771353115715,7049.371877921199,0.24973457970583232,3412.3606233102814,0.12088799694852065,0.6669835227545802,0.6669835227545802,conservative_spender,0.9,0.2586442019477932,0.6798256364564079,0.7044377010947274,0.591363341478218,3.0,0.591363341478218,0.4105477502353222,0.2999179483799998,0.5954518017370138,0.5954518017370138,high,0.4,rural,0.2,0.0,0.1465467525454929,0.07327337627274645,1412.4447024617334,0.6499619205221538,2.0,0.19070993731865477,0,0.010739354856027478,2023-12-02
good_consumer,1,40,1,39.87068597317976,1,63.34687235039792,postgraduate,0.9,0.745832296032977,freelancer,79.49177383483969,2.0,0.9178943416696939,36233.13406016334,0.153999876019921,0.09134579590201852,0.6786944823741096,1.0,salary,0.9105100750904233,27.0,0.8943163147793051,0.8943163147793051,52029.93367938603,-0.047475958395593626,22190.122657978372,0.6124093547022202,2.344628276869972,0.38759064529777976,0.5496603477994764,0.24545398134960475,0.6630806451178223,42713.94057854775,8740.234716172234,0.2046177425928984,538548.8364913026,253878.350812136,292769.40166668064,0.0,0.0,0.05542796420387394,0.24121549866929076,12404.714208128094,0.34234885225989514,5268.543515973811,0.14540277151996772,0.5,0.5,conservative_spender,0.9,0.10658125014141821,0.8765305616744778,0.8832858369481195,0.8528540326704835,1.0,0.8528540326704835,0.18587199417837008,0.6684335070202363,0.8854584504742374,0.8854584504742374,very_low,0.9,metro,0.9,0.0,0.16367254352552685,0.08183627176276342,971.0923511428583,0.6587162570601435,4.0,0.1733156917927162,0,0.005,2024-08-14
high_risk_consumer,0,18,1,11.560230702967754,1,34.37279728029363,high_school,0.5,0.08029688382805283,self_employed,45.5232029415848,8.0,0.310818090310122,14402.332348121825,0.39810953757949735,0.037837277160826105,0.11937356750813777,1.0,salary,0.2298964381359382,13.0,0.5592617044769502,0.5592617044769502,5000.0,0.012408146841860606,10000.0,0.6942837781080561,0.49995000499950004,0.3057162218919439,0.4169946821199133,0.645542525395255,0.32734650534006554,7338.877140350807,3222.966677183842,0.43910362742526793,64325.65595367098,21008.10392682861,35329.47795784076,0.0,0.0,0.0,0.22376534813515656,2752.8956776265854,0.1911290811799923,1466.9458614221567,0.10184767149481519,0.5,0.5,value_hunter,0.7,0.5929381559796592,0.0,0.16282473760813634,0.16410650171265692,5.0,0.16410650171265692,0.264887571922756,0.422947223892952,0.1868988632234432,0.1868988632234432,low,0.8,tier_2,0.6,0.0,0.35439468068568447,0.17719734034284224,779.2582565228771,0.7719315846857229,4.0,0.2797524302173071,0,0.5,2023-08-19
average_consumer,0,35,1,44.94948374219095,1,53.00049532169308,high_school,0.5,0.5581440989770825,business_owner,46.275302492625535,2.0,0.37462436970197366,22403.445391540256,0.19411060782772674,0.055786193631778315,0.5337017102778191,1.0,salary,0.5829341777120074,25.0,0.87559619505259,0.87559619505259,15131.035388480535,0.055466040853071046,14752.972681612422,0.6584841723947797,1.025556690052574,0.34151582760522026,0.6533285279782649,0.26190998427147233,0.6061705104517477,26071.186304247865,8189.86675883432,0.31412274610434066,340811.4712472478,150488.0725381048,190919.73227536952,1.0,3.0,0.9978442966266204,0.3655465072090894,7333.502114112957,0.32732352825310423,2042.7887225222607,0.09117783041813665,0.7279481374145328,0.7279481374145328,value_hunter,0.7,0.2662372749244206,0.7009712160862233,0.7140878196819658,0.31882850294794685,3.0,0.31882850294794685,0.36278496716985664,0.33073766281579775,0.6665098424868408,0.6665098424868408,high,0.4,tier_1,0.8,0.0,0.162414402605088,0.081207201302544,1787.418810495872,0.7182974799447582,4.0,0.18772938912765932,1,0.16640005240783973,2024-06-01
high_risk_consumer,0,22,0,,1,,0,,0.050837285869797376,0,,,0.11279205674410533,15957.364918213982,,,,,,,,,,0.0,,0.0,,0.0,0.3343468212372167,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.6789173765119811,,0.42642022389641554,,0.5135222386559486,,0.3907997435193535,,0.6909347533990869,,,,,,0.17557501400012843,,0.0,,0.0,,0.3379167214420242,,0.6487017247959846,,,0.7599995440356331,,,,0.7834210766757254,1,0.3371674793386295,2023-06-01
good_consumer,1,34,1,48.87740709970525,1,73.91694412049063,postgraduate,0.9,0.7935379402159658,salaried_private,90.43275882724416,2.0,1.0,52664.44173740138,0.13359383678659648,0.07902337734986375,0.5236950689444705,1.0,salary,0.7924586163456658,35.0,0.9605143554554418,0.9605143554554418,24087.61766557586,-0.009664662925130227,28257.582593684358,0.5365488574952308,0.8524000659169407,0.46345114250476915,0.6959478718758674,0.2747159864679229,0.7711440589198402,34230.362992112394,3356.832442322667,0.09806306699199063,1102854.3227840678,405844.1258908387,644997.2627915065,1.0,2.0,0.547758340820218,0.06373880730100755,10270.590466313834,0.19501574709132224,7321.314749475208,0.1390155386141162,0.7552919942280053,0.7552919942280053,impulsive_spender,0.4,0.12604650386460323,0.7798579973482959,0.8174961968631362,0.8611458180827394,1.0,0.8611458180827394,0.15833152498902875,0.5982914043886982,1.0,1.0,moderate,0.6,metro,0.9,0.0,0.17633261823910568,0.08816630911955284,2285.680165811,1.0,3.0,0.046180510957477064,0,0.005,2024-06-17
perfect_consumer,1,41,0,,1,,0,,0.9521669893804631,0,,,0.9630984865207466,82935.63933428872,,,0.9835842365151543,,,,,,,0.0,,0.0,,0.0,0.6673404155853419,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.5291256535941404,,0.3275921591212496,,0.507094049783735,,0.42162259827573245,,0.6574117739995706,,,0.8631518545019224,,,0.9656230421274589,,0.0,,0.0,,0.5299728709461811,,0.6937314186697665,,,,,,,,0,0.014658545891537037,2023-06-01
struggling_consumer,0,36,1,47.42781346984091,1,51.42719778659138,no_formal_education,0.2,0.5508241806900669,salaried_private,71.43152079037154,5.0,0.49596581176195853,16541.165582686623,0.5981879821129072,0.08021019681022638,0.36577732966810383,1.0,business,0.638492935868834,26.0,0.7448490599859348,0.7448490599859348,10932.21081814311,0.018475114783684125,10309.744240773181,0.6232403000223607,1.0602736876075713,0.37675969997763925,0.6086901488296326,0.6695537917235379,0.25161528179896575,18170.526864975403,5113.616785534695,0.28140820656028104,48483.56110923135,28175.156098480616,24531.492708480695,0.0,0.0,0.0,0.3091261999509129,4578.749350978202,0.27679261993184356,1279.5470585151004,0.07735063780611054,0.5,0.5,conservative_spender,0.9,0.3190924408742,0.5613876221793722,0.6091955969579433,0.5155773724330096,5.0,0.5155773724330096,0.2889442239989969,0.36036366823598465,0.6193125913695853,0.6193125913695853,high,0.4,tier_2,0.6,0.0,0.3944233578716168,0.1972116789358084,1542.8767020054781,0.7627717943051432,3.0,0.21809114906893096,0,0.22452025811005202,2024-11-16
high_risk_consumer,0,29,1,,1,,0,,0.2136232536214444,0,,,0.2812380491851991,18755.598152332797,,,,,,,,,,0.0,,0.0,,0.0,0.4000604972925754,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.6126479232727704,,0.5965591744646711,,0.4767469330686447,,0.34732914062090275,,0.6655530289474164,,,,,,0.34462649800481837,,0.0,,0.0,,0.6822011127964779,,0.3857615666522503,,,0.7527498010254774,,,,0.8182848142034698,1,0.39554263063562617,2023-06-01
high_risk_consumer,0,21,1,18.381676630299747,1,5.31385776238093,high_school,0.5,0.03101181443226994,self_employed,24.250973526396912,4.0,0.09063376185374686,10114.96048973838,0.41722918981849216,0.011108245788217206,0.29658982053552696,0.0,business,0.0,24.0,0.8402197824912352,0.8402197824912352,9191.47753001308,0.05682158589089813,10000.0,0.9885368779508372,0.9190558474165664,0.011463122049162777,0.7405463921805289,0.5118051182839992,0.46577078616118217,9904.9979334004,256.53305704191416,0.025896740415920407,147204.0752888606,65262.549389062806,75817.7932251979,0.0,0.0,0.07947600584836534,0.025359238729939785,0.0,0.0,1362.777310286388,0.13471556276527452,0.5,0.5,impulsive_spender,0.4,0.38312942597532584,0.5684999905532941,0.5878482239418461,0.17698848318018595,5.0,0.17698848318018595,0.24606381092107385,0.5111962899999751,0.3534697286780957,0.3534697286780957,low,0.8,tier_1,0.8,1.0,0.6525502184096975,0.8262751092048488,793.5035013287943,0.5379461003653869,6.0,0.44769342822533864,0,0.5,2023-05-01
struggling_consumer,1,32,1,17.180286845019214,1,34.629547461881366,undergraduate,0.8,0.4014983259759734,freelancer,28.24259770992666,4.0,0.19212684934572394,34926.68675254495,0.36795269353394633,-0.02126881736869128,0.45801325810573595,1.0,salary,0.4397019794777425,23.0,0.7463498137681989,0.7463498137681989,12834.29569604084,0.0449186265483653,33815.12828375574,0.9681468035180387,0.3795317899301338,0.03185319648196128,0.7996361794204432,0.34436557869954637,0.6704401626895351,50734.015550611606,7197.92510354624,0.1418729259354582,355029.21102668595,84210.12788023215,139197.19444031626,1.0,3.0,0.8744767796542247,0.2060807849813236,11490.407583755956,0.32897705665889043,2888.7784939494136,0.08270740958070827,0.33662392457563917,0.33662392457563917,planned_spender,0.85,0.41999883823598905,0.6877363615265115,0.6446422816215113,0.49511822009699546,3.0,0.49511822009699546,0.3683398376376942,0.2706736968295078,0.3733876034347217,0.3733876034347217,low,0.8,tier_1,0.8,1.0,0.305249384375745,0.6526246921878724,947.7985886718909,0.7822825382344234,4.0,0.2236230006529666,1,0.280544898579187,2023-09-07
perfect_consumer,1,38,1,58.521203381305114,1,55.35411223241957,undergraduate,0.8,0.931621901473731,salaried_private,54.16737533785035,2.0,0.8678219535412713,52878.267631333896,0.0669825589311795,0.10174306190206699,0.9152508313253602,1.0,salary,0.8140794828262177,37.0,1.0,1.0,73362.84651488459,0.08255627369619535,32875.956311965616,0.6217173153980066,2.231436688322151,0.37828268460199344,0.5268169425733548,0.1650135968444177,0.8779877555367177,60423.701179058706,6537.460730119749,0.1081918586696367,1780951.8698041742,561459.5016767908,1025358.7216922629,1.0,2.0,0.546723131962487,0.12362994086260645,9203.627693974599,0.17404983287856543,4669.763703234032,0.0883099163889883,1.0,1.0,planned_spender,0.85,0.05826427823869751,0.8966820199658152,0.9147035006840102,0.6764991398921072,1.0,0.6764991398921072,0.22032063671797347,0.530888447511024,0.9746388039324787,0.9746388039324787,moderate,0.6,tier_2,0.6,0.0,0.33789213747262625,0.16894606873631313,1294.1420883867147,0.8946664189587528,0.0,0.04729277563915961,0,0.005,2024-02-04
perfect_consumer,0,33,1,,1,,0,,0.9775635770349878,0,,,0.9309964881952744,167654.83224714312,,,0.9535452882614052,,,,,,,0.0,,0.0,,0.0,0.5268325741367506,0.0,,0.0,,,0.0,0.0,,,,,0.0,0.4695093211990312,,0.5921058791260537,,0.33382324179025596,,0.3082295514351175,,0.5696697527381405,,,0.8944063551344236,,,0.9997791132477734,,0.0,,0.0,,0.5039780435808885,,0.5417629133581582,,,,,,,,0,0.012537920934662567,2023-06-01
